channel_name,channel_id,video_id,video_title,video_published_at,view_count,video_like_count,comment_id,comment_text,author,author_id,comment_like_count,comment_published_at,is_pinned,is_reply,parent_comment_id,cleaned_text,Topic_Category,sentiment_p_pos,sentiment_bucket,p_pos_llm,p_pos_hf,p_neg_hf,comment_weight,impact_weighted_sentiment
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,Ugy7Jcthh7pAEWyHdtV4AaABAg,"Thank you for having Alex O'Connor on. When it comes to debating, he's the best. We need more logical people like him in the world.",@mrekounas,UCjIzeVDyx9Vy_RXMEdsNPhA,0,2025-09-29T11:48:03Z,False,False,,"thank you for having alex o'connor on. when it comes to debating, he's the best. we need more logical people like him in the world.",religion / spirituality,0.7801365971565246,Positive,0.5,0.9668943285942078,0.006204195786267519,1.0,0.7801365971565246
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgxYm0r6LVTWQGYDN594AaABAg,"Does Buddha speak of ‘suffering’ as an attachment to an outcome… the suffering being the judgement that something ‘should’ be different than it is & a ‘wanting’ of something different, not an ‘acceptance’ of what is?",@romybrooks3778,UC56Lq1EYkIhc8-X3qhcTefA,0,2025-09-29T11:48:00Z,False,False,,"does buddha speak of suffering as an attachment to an outcome the suffering being the judgement that something should be different than it is & a wanting of something different, not an acceptance of what is?",religion / spirituality,0.20637743640691042,Negative,0.5,0.010629060678184032,0.6330167055130005,1.0,0.20637743640691042
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,Ugx6Mqy8dYFc_upePaJ4AaABAg,Let’s see how the AI evolution to AGI answers the question of ‘Purpose’ for humanity,@Rojosi,UCTzkDLnyir3fktU1SzpjHfA,0,2025-09-29T11:47:51Z,False,False,,lets see how the ai evolution to agi answers the question of purpose for humanity,religion / spirituality,0.26824614852666856,Negative,0.5,0.11374358087778091,0.04440077021718025,1.0,0.26824614852666856
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgwhcuuTKtE_Thv2TR54AaABAg,"Once you completely accept that there is absolutely no purpose to life, that you will ever find, and that the world simply is, and all there is is just this, you will start to taste real freedom. I know it sounds crazy, but if after all these thousands of years you still have a panel of people trying to figure out purpose, isn't it it's time for us to question whether it even exists?",@robwilliams2265,UCvF7trzNglYnzhG7k-0H0SQ,2,2025-09-29T11:47:39Z,False,False,,"once you completely accept that there is absolutely no purpose to life, that you will ever find, and that the world simply is, and all there is is just this, you will start to taste real freedom. i know it sounds crazy, but if after all these thousands of years you still have a panel of people trying to figure out purpose, isn't it it's time for us to question whether it even exists?",religion / spirituality,0.24301733970642092,Negative,0.5,0.07169556617736816,0.5076751112937927,1.2,0.2916208076477051
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgxiyVQbCY4EM3muFjR4AaABAg,A thousand likes for this one!,@llavanill,UCJtGhhmoYIzVgDWUADM_8-A,0,2025-09-29T11:47:26Z,False,False,,a thousand likes for this one!,religion / spirituality,0.6217153906822205,Neutral,0.5,0.7028589844703674,0.007356442045420408,1.0,0.6217153906822205
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgxcvAK008QygclGfWh4AaABAg,The Christian should remember Matthew 7:6 .   There is truly no need to debate nor argue for the TRUTH.,@ElizaB1326,UCdyCQCiNTat5doHMPeyTKSQ,0,2025-09-29T11:46:42Z,False,False,,the christian should remember matthew 7:6 .   there is truly no need to debate nor argue for the truth.,religion / spirituality,0.2545622825622559,Negative,0.5,0.09093713760375977,0.16760781407356262,1.0,0.2545622825622559
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgzbsivenY0QvpuBk6B4AaABAg,It not about religion. Its about moral/social compass and actual consequences when not following the statu quos.,@freddykruger1086,UCVGCrrSs61y4lgVGeK3FU3g,0,2025-09-29T11:46:08Z,False,False,,it not about religion. its about moral/social compass and actual consequences when not following the statu quos.,religion / spirituality,0.21011145859956742,Negative,0.5,0.016852430999279022,0.5602146983146667,1.0,0.21011145859956742
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgxWLTwCiHveKU2Rx6N4AaABAg,"Reason why kids die of cancer, tough one, my thoughts is so people do not forget compassion 😢 only thing i can think of that doesnt belame the system 😂😂",@joker69560,UCgSHnG0vNjz90VOSTluB8aw,0,2025-09-29T11:46:03Z,False,False,,"reason why kids die of cancer, tough one, my thoughts is so people do not forget compassion  only thing i can think of that doesnt belame the system",religion / spirituality,0.20957136563956738,Negative,0.5,0.015952276065945625,0.7655420303344727,1.0,0.20957136563956738
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,Ugzg_TY-OGySBS4_3rt4AaABAg,I turned away from religion because hypocrisy is ubiquitous and rampant especially in the United States.  I want to believe in a higher power but I don't know what that is.,@iwnunn7999,UCMWDpJilZTLW-aTwm9-bLiQ,1,2025-09-29T11:45:11Z,False,False,,i turned away from religion because hypocrisy is ubiquitous and rampant especially in the united states.  i want to believe in a higher power but i don't know what that is.,religion / spirituality,0.20409926418215038,Negative,0.5,0.0068321069702506065,0.9147127270698547,1.2,0.24491911701858043
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,Ugz2Ygb71Hfllr47X3l4AaABAg,"I still remember when I was first asked to prove god exists , I first thought it would be easy then slowly realized its impossible",@mertzroofer,UC5J6XqpvrF-x-pneiObX-MA,1,2025-09-29T11:45:12Z,False,False,,"i still remember when i was first asked to prove god exists , i first thought it would be easy then slowly realized its impossible",religion / spirituality,0.27128629833459855,Negative,0.5,0.1188104972243309,0.3917301893234253,1.2,0.32554355800151824
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgzJf_Msc3n427ISwrN4AaABAg,"Purpose is a choice we all make as an extension of who we see ourselves to be. If we see ourselves as nothing but flesh and blood, our purpose will reflect that. If we see ourselves as a reflection of God’s love for us, as we are His children, then everything we do we will aim for having purpose that reflects that Divine Love. We will do our best as a result and feel the drive to match Divine Love",@kathleenhutter4412,UCZQCkKR7WTZVCFwTS7R0JGA,0,2025-09-29T11:43:08Z,False,False,,"purpose is a choice we all make as an extension of who we see ourselves to be. if we see ourselves as nothing but flesh and blood, our purpose will reflect that. if we see ourselves as a reflection of gods love for us, as we are his children, then everything we do we will aim for having purpose that reflects that divine love. we will do our best as a result and feel the drive to match divine love",religion / spirituality,0.4881105363368988,Neutral,0.5,0.4801842272281647,0.030962396413087845,1.0,0.4881105363368988
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgyqiT_rfs7aHWROzfx4AaABAg,These two guys your interviewing are bad to bone and frankly a wasted show. Host such a great person and usually hosts great guests. I mean host asked how we can advise one who is low list at wits end. My advise to such a person is nothing will last forever and advise helping others helps ourselves. The two guests need therapy big time. A mess omg. 💤🙏,@resourcesedu1676,UCQFGhq_wUfavv6oGE64Q06A,1,2025-09-29T11:42:42Z,False,False,,these two guys your interviewing are bad to bone and frankly a wasted show. host such a great person and usually hosts great guests. i mean host asked how we can advise one who is low list at wits end. my advise to such a person is nothing will last forever and advise helping others helps ourselves. the two guests need therapy big time. a mess omg.,religion / spirituality,0.20954404175281527,Negative,0.5,0.015906736254692078,0.8708407878875732,1.2,0.2514528501033783
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgyYsC9zEyX9Ox1cFPZ4AaABAg,"Dr. K needs to chill out he makes great points but let everyone speak when you ask them a question, always cutting people off and speaking over them holy moly.",@danielprall9393,UCG2hA2BnxHK6QXm3QxXEd7A,0,2025-09-29T11:42:38Z,False,False,,"dr. k needs to chill out he makes great points but let everyone speak when you ask them a question, always cutting people off and speaking over them holy moly.",religion / spirituality,0.21709793359041216,Negative,0.5,0.028496555984020233,0.7315347790718079,1.0,0.21709793359041216
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgzYBElKk8RU8S6M_894AaABAg,"Alex is amazing. I like his values. Dr K was a bit annoying toward the end. I get that all the time ""your too nice to an athiest"".  It drives me nuts.",@Krinsta1,UCFzDSI0MIJBthejd9qFGzBQ,0,2025-09-29T11:42:24Z,False,False,,"alex is amazing. i like his values. dr k was a bit annoying toward the end. i get that all the time ""your too nice to an athiest"".  it drives me nuts.",religion / spirituality,0.43453714847564695,Neutral,0.5,0.3908952474594116,0.378257691860199,1.0,0.43453714847564695
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgweprpmUkRFM-IghFd4AaABAg,"Understanding the meaning of life is individual and cannot be solved by a five step plan as you say. I feel that meaning comes about from your relationships with your family your friends, your enemies and so on. Meaning is the story that you create through life experience. I think today there is a lack of meaning in the young people because they think in this environment that has been created that you can solve anything and yes as example, the five step program but  nothing resonates with them.  I think religion came about to answer the questions people had about why is the rain not falling and our crops dying why did my two-year-old son die etc. etc. and in different cultures they came up with different answers.  And lastly, before the modern age and mega cities, people were born into a particular tribal culture and pretty much stayed in that place. Today with all the information that we can conjure up with a touch of a finger, there’s a lot of information and possibly that is part of the confusion. Even your program if I listen intently causes confusion.🇨🇦",@deborahhebblethwaite1865,UCHvCx-eEHYBRtkG2u_X4TsQ,0,2025-09-29T11:42:22Z,False,False,,"understanding the meaning of life is individual and cannot be solved by a five step plan as you say. i feel that meaning comes about from your relationships with your family your friends, your enemies and so on. meaning is the story that you create through life experience. i think today there is a lack of meaning in the young people because they think in this environment that has been created that you can solve anything and yes as example, the five step program but  nothing resonates with them.  i think religion came about to answer the questions people had about why is the rain not falling and our crops dying why did my two-year-old son die etc. etc. and in different cultures they came up with different answers.  and lastly, before the modern age and mega cities, people were born into a particular tribal culture and pretty much stayed in that place. today with all the information that we can conjure up with a touch of a finger, theres a lot of information and possibly that is part of the confusion. even your program if i listen intently causes confusion.",religion / spirituality,0.2385477960109711,Negative,0.5,0.06424632668495178,0.20819532871246338,1.0,0.2385477960109711
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,Ugz0DrUMS610Aejkwg54AaABAg,"Wow, Dr K and Alex in a discussion together! I’m really excited.",@DevyanshBahri,UCEk7dkgpfLj7VNcCCeIoQCw,1,2025-09-29T11:42:00Z,False,False,,"wow, dr k and alex in a discussion together! im really excited.",religion / spirituality,0.7934991478919984,Positive,0.5,0.9891652464866638,0.0013790518278256059,1.2,0.9521989774703981
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgzxZ_tStkfaQWmKVHV4AaABAg,"Dr K and Alex on the same podcast ,Mind blowing 🔥",@shade_omin,UCoL8OEcXgOnBgJveRNfi5xw,0,2025-09-29T11:41:20Z,False,False,,"dr k and alex on the same podcast ,mind blowing",religion / spirituality,0.6429483294487,Neutral,0.5,0.7382472157478333,0.009480316191911697,1.0,0.6429483294487
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgyI8_IvUl3VUOuI3Od4AaABAg,"As a Dr. k fan, and Christian, and a person whos watched endless hours of debate. Dr K is head and shoulders ahead of the other 2 as far as practical reach to young people that isn't forcing atheism or Christianity in our face.",@gilmerfilmer33,UC4BMq2L0L0sDBxlikQ5k-gw,0,2025-09-29T11:41:02Z,False,False,,"as a dr. k fan, and christian, and a person whos watched endless hours of debate. dr k is head and shoulders ahead of the other 2 as far as practical reach to young people that isn't forcing atheism or christianity in our face.",religion / spirituality,0.6290128231048584,Neutral,0.5,0.7150213718414307,0.01975976675748825,1.0,0.6290128231048584
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgwzzujfCn-vh2-tlP14AaABAg,@TheDiaryOfACEO the next time please invite Dr. James White as the Christian apologist,@vincents6888,UCZXVLHMFSS6Yg_P549LHw1w,1,2025-09-29T11:40:48Z,False,False,,the next time please invite dr. james white as the christian apologist,religion / spirituality,0.2630973130464554,Negative,0.5,0.10516218841075897,0.09512702375650406,1.2,0.31571677565574646
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,Ugzi9GgJMIaDSzhKOBR4AaABAg,Thank you. So great to see clever people discussing a topic with thought and mutual respect.,@junkochris2461,UC8RC3cRinPS4epA74bdI_aw,0,2025-09-29T11:40:32Z,False,False,,thank you. so great to see clever people discussing a topic with thought and mutual respect.,religion / spirituality,0.7848855376243591,Positive,0.5,0.9748092293739319,0.0043436032719910145,1.0,0.7848855376243591
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgzQ_h813_o_zSeMIB14AaABAg,"Easy answer:  YES!, full stop.

Religious traditions in America consist almost entirely of the repression of critical thinking and tremendous amounts of flaming baggage that cannot be separated from that religion.  They've been trained to obey their designated conservative authority figure in all things and never question anything.   Religion must be destroyed if we are to survive.",@iremembersleep3083,UCAg1BAozP7k4_QEAXKdA8KQ,0,2025-09-29T11:40:22Z,False,False,,"easy answer:  yes!, full stop.

religious traditions in america consist almost entirely of the repression of critical thinking and tremendous amounts of flaming baggage that cannot be separated from that religion.  they've been trained to obey their designated conservative authority figure in all things and never question anything.   religion must be destroyed if we are to survive.",religion / spirituality,0.22414880171418192,Negative,0.5,0.04024800285696983,0.6776784062385559,1.0,0.22414880171418192
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgxrqIbmG2oUsbc-2C14AaABAg,What an amazing idea to bring everyone together for this convo! I’m only 11 minutes in and I know this will be amazing ❤❤❤,@Alchemyofjazz,UCmdda51VnE9EKzfYGn2DOpA,0,2025-09-29T11:40:14Z,False,False,,what an amazing idea to bring everyone together for this convo! im only 11 minutes in and i know this will be amazing,religion / spirituality,0.7946921229362487,Positive,0.5,0.9911535382270813,0.0027000103145837784,1.0,0.7946921229362487
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgxIIdC0TpwKiauayd94AaABAg,You should ask Jordan Hall or Jonathan Pageau to come on now and discuss the meta crisis. Aweaome episode and excellent content! Alex and Dr.K are awesome people!,@PantaloonBuffoon,UCihnI_t0j4hQt-tTHahmkMA,0,2025-09-29T11:40:11Z,False,False,,you should ask jordan hall or jonathan pageau to come on now and discuss the meta crisis. aweaome episode and excellent content! alex and dr.k are awesome people!,religion / spirituality,0.7772563338279723,Positive,0.5,0.9620938897132874,0.005087750498205423,1.0,0.7772563338279723
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgyLDZGWQODkNg3i9y94AaABAg,"As long as we don't recognise who we are, we won't know what we have. As long as we remain unaware of who we are and what we have, it really does not matter, what we might think.",@timelessv5z,UCMMjC4JxiMHXvi9Ipn3wKZw,0,2025-09-29T11:39:31Z,False,False,,"as long as we don't recognise who we are, we won't know what we have. as long as we remain unaware of who we are and what we have, it really does not matter, what we might think.",religion / spirituality,0.2078492544591427,Negative,0.5,0.013082090765237808,0.7118221521377563,1.0,0.2078492544591427
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgyARXbWpMHkWwxjh5Z4AaABAg,"Stop saying ""Ya'll"" its ""Ye"" for Gods sake!",@billwalton4571,UCqNoLBeSgy-CK0XSu9Uw06A,0,2025-09-29T11:39:19Z,False,False,,"stop saying ""ya'll"" its ""ye"" for gods sake!",religion / spirituality,0.20507376156747342,Negative,0.5,0.008456269279122353,0.9016972184181213,1.0,0.20507376156747342
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgwZzZmiZSsajVROjRN4AaABAg,"Gosh I woke up with a plan for the day.mainly chores.med taken...tick.lymphatic massage and exercises....tick.I come across this video.I watched the whole of it with Mr Tinnitus by my side.How I wish it was subtitled.what did I learn from it, my background being in mental Health....It is to work on :who am I.whst is my sense of meaning.what is my purpose in the here and now.can I challenge myself to that purpose with the right structure and direction.dodging  external forces slowing me down.can I keep  up that motivation.when experienced trauma shatters me, how to act upon it so my ego does not become maladaptive.Imstill working at balancing my Johari's window the best I can.and looking at my consciousness level.oh I dream every night.it is tiring! The best thing I believe in here is something very little can change or improve one not always a big thing does that.An example in my work.im fully retired now at 72.There was this  26 year old guy who has been in an institution most of his life.Aggressive...heavily medicated...scary.Nothing seems to work.he was looking at a car magazine one day and we started talking about cars....A guy I employed  was previously a mechanic.so I suggested we take him him for a drive.first time ever.showing the gear, the wheel etc.We open the bonnet to show him.His eyes brightened! then got an old ford put it in a garage on the grounds with a manual...All these years we thought we were doing the best we could for him.no change but from that first drive.he became better and the aggression became non existent.medication were decreased then stopped.The point of this story is we just found just a little thing that mattered to him.to result to a better quality of life, not the management for years by our ""big""multi disciplinary team.It is a matter of finding and exploring it.my 50 cents!",@lisettelevantard3400,UCm0hLqBVfvB7RDb7EIjykaA,0,2025-09-29T11:39:18Z,False,False,,"gosh i woke up with a plan for the day.mainly chores.med taken...tick.lymphatic massage and exercises....tick.i come across this video.i watched the whole of it with mr tinnitus by my side.how i wish it was subtitled.what did i learn from it, my background being in mental health....it is to work on :who am i.whst is my sense of meaning.what is my purpose in the here and now.can i challenge myself to that purpose with the right structure and direction.dodging  external forces slowing me down.can i keep  up that motivation.when experienced trauma shatters me, how to act upon it so my ego does not become maladaptive.imstill working at balancing my johari's window the best i can.and looking at my consciousness level.oh i dream every night.it is tiring! the best thing i believe in here is something very little can change or improve one not always a big thing does that.an example in my work.im fully retired now at 72.there was this  26 year old guy who has been in an institution most of his life.aggressive...heavily medicated...scary.nothing seems to work.he was looking at a car magazine one day and we started talking about cars....a guy i employed  was previously a mechanic.so i suggested we take him him for a drive.first time ever.showing the gear, the wheel etc.we open the bonnet to show him.his eyes brightened! then got an old ford put it in a garage on the grounds with a manual...all these years we thought we were doing the best we could for him.no change but from that first drive.he became better and the aggression became non existent.medication were decreased then stopped.the point of this story is we just found just a little thing that mattered to him.to result to a better quality of life, not the management for years by our ""big""multi disciplinary team.it is a matter of finding and exploring it.my 50 cents!",religion / spirituality,0.740053129196167,Positive,0.875,0.6500885486602783,0.018208811059594154,1.0,0.740053129196167
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,Ugyx-SNNRvcwsM82Zn54AaABAg,Never imagined to have Dr K and Alex in a debate,@TheSlayer117,UCELdLNPC9WxLw57k46zo_6w,0,2025-09-29T11:39:03Z,False,False,,never imagined to have dr k and alex in a debate,religion / spirituality,0.22178681939840317,Negative,0.5,0.03631136566400528,0.5260204076766968,1.0,0.22178681939840317
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,Ugxqg-2RN_e3ZTQ68rB4AaABAg,I love that you have these panel discussions with great guests - don't think many others are doing this...please keep going!,@AM2K2,UC6CaJzY42lKAGHPoyj9-r1A,0,2025-09-29T11:39:03Z,False,False,,i love that you have these panel discussions with great guests - don't think many others are doing this...please keep going!,religion / spirituality,0.7891576170921326,Positive,0.5,0.981929361820221,0.004949316382408142,1.0,0.7891576170921326
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgznpASHCgRqG5CBbT14AaABAg,If you insist you could be many things... then you are giving up on being One.,@TimC-Cambridge,UCI0FQlLq9So-4Oc4Yi3ALUQ,0,2025-09-29T11:38:33Z,False,False,,if you insist you could be many things... then you are giving up on being one.,religion / spirituality,0.22399184554815293,Negative,0.5,0.03998640924692154,0.5556365847587585,1.0,0.22399184554815293
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgxFpQMdt5oObbRMr3h4AaABAg,ALEX,@whaleofajob,UCDavef8fgfs4GNTdooxbmFQ,0,2025-09-29T11:38:32Z,False,False,,alex,religion / spirituality,0.30661028027534487,Neutral,0.5,0.17768380045890808,0.07587003707885742,1.0,0.30661028027534487
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,Ugw46btOMwO5qrSKJEV4AaABAg,John vervaeke should have been here too! Lol,@ericrosales-od3gm,UCIyreuv1fNsiQTUs0SvqwkA,0,2025-09-29T11:37:26Z,False,False,,john vervaeke should have been here too! lol,religion / spirituality,0.5330507159233093,Neutral,0.5,0.5550845265388489,0.0448005385696888,1.0,0.5330507159233093
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgzzRJXEoRPc2aG_MeZ4AaABAg,Very pertinent and timely discussion. You can also explore having Dr Jordan Peterson on related topics.,@parthkhare1335,UCMBSzOZ8LYDIdypMzfZFZEg,0,2025-09-29T11:37:23Z,False,False,,very pertinent and timely discussion. you can also explore having dr jordan peterson on related topics.,religion / spirituality,0.7105416059494019,Positive,0.5,0.8509026765823364,0.004191559739410877,1.0,0.7105416059494019
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,Ugzkqc5y2qJuNloQonZ4AaABAg,Would be nice if Muslim lantern was there.,@uknow2725,UCbw0FlH3UQ3vzvKRGFPZigg,0,2025-09-29T11:37:08Z,False,False,,would be nice if muslim lantern was there.,religion / spirituality,0.417532479763031,Neutral,0.5,0.362554132938385,0.04030191898345947,1.0,0.417532479763031
